,user_name,user_location,user_description,user_verified,date,text,hashtags,source
108,Kelvin Walker,"KZN,South Africa ","Lawyer by trade, problem solver by nature,zero political allegiance,passionate about SA. #RealNotRare #UnionAgainstHunger. We all stand together #silversqueeze",False,2022-03-15 11:18:37,"@TheArchitect009 @J36911 @Chrissie_Road @anniecherokee @Adsvel @KCTaz @primrosehope @MariskaSchalek1 @cassandraoftro4 @selfcarerocks @PlanZip @SmokeChaser19 @allwillbefine09 @Messiah_Isho @theIOpod @DeinertDoc @VitaApro @_radikalek @N625662 @_WinterPrinting @rogerwaters @gunsnroses @michaelpbreton @Viktor28861363 @masseberg @billynyaku @sagezza2 @BombaTruth @KentPiano @Morvern_C_ @NickHudsonCT @Hearts4America @HeisembergC @Service_Proof @RightsSpiritual @_VioletRising_ @_UKLifeSavers @LindapauliinaQ @FriendsOScience @AdamKaraNO @WindsorAndAGirl @KrystianMarek11 @CrzyGreekGirl @Mordrake6 @Ph03n1x21215191 @LeoSoulUS @marduk_aza @brave_x @AliceCuriouser2 @_Resist_Tyranny Nope I think that you are missing mine.
I can read mountains of books,but unless I find the truth within, they are.
Worthless

🙏 
❤ 
💧..",,Twitter Web App
109,DYOR.net,Internet,"https://t.co/Qykbgsea8v analyses the cryptocurrency market for you
#Binance #KuCoin #FTX #GateIo #Bitcoin #Crypto

📱 Android APK:
https://t.co/eRodQxTKlN

🇫🇷 Made in France",False,2022-03-15 11:18:37,"[Scan results - #KuCoin - 15m]

Top 5 bullish trend on #BTC pair
1: $CPC
2: $LPOOL
3: $RUNE
4: $EGLD
5: $XLM

Top 5 bullish trend on #USDT pair
1: $ASD
2: $BAT
3: $DVPN
4: $ADS
5: $PMON

All #KuCoin results: https://t.co/3p6BeG9Ncd
Not buy signals","['KuCoin', 'BTC']",DYORCryptoBot
110,Stax,"Amersham, South East",,False,2022-03-15 11:18:37,"@EllaAda90 You’ll be even more tired when the economy collapses, bang goes the little employment opportunities you have and you’ll just be left sitting at home all day skint.",,Twitter for iPhone
111,Lovelalisa,,,False,2022-03-15 11:18:37,"@namtan_0327 Safe flight queen lisa 

LISA IN ETERNAL CITY
#LalisaRomana",['LalisaRomana'],Twitter for Android
112,Petty La Belle 💅🏾,"Gqeberha, South Africa","South African 🇿🇦 |
Journalism graduate 2019 (NMU) |
BA Media, Communication and Culture Student (NMU) | Comedian | She/Her",False,2022-03-15 11:18:37,"@Mzido30 I don't know bhuti, you might have to go and check",,Twitter for Android
113,Tolu,,2So6mh2WkWJJeVHA6g9CCUwHVxE1PoR6ikhNQZvacThQ,False,2022-03-15 11:18:37,"@weedverse Nice project

@adedokun_tolu 
@okebolaji4 
@AdedokunOluyem2",,Twitter Web App
114,The_Weather_Vane,SE PA  USA,"Pat Saavedra witnessed flooding (El Niño) in 1998 in Ecuador SA - #wx #StormSpotter, Car Enthusiast #Skywarn MKK-501  WX Icons by http://adamwhitcroft.",False,2022-03-15 11:18:37,"Scranton PA
https://t.co/tqAZStXCl8 https://t.co/rVP76KGu7o",,Twitter for Android
115,Vic Damone Jr,"Miami, FL",,False,2022-03-15 11:18:37,@Denzeku @ryry305 @_RAWnita Forgot we was both up there,,Twitter for Android
116,gista(ra) 🤩🚨,rj's heart,"no one here, please comeback later",False,2022-03-15 11:18:37,@9908MKLEE Okayy,,Twitter for Android
117,🌵,,,False,2022-03-15 11:18:37,@entuepi Sunrise,,Twitter for Android
118,lara6683,Australia,Australian Musician | Twitch Partner and YouTuber | she/her | Video Game Music | Business Contact: Lucas@evolvedtalent.com https://t.co/kQ0oEM0Fgy,False,2022-03-15 11:18:37,"@ChipzDubbo I hate this fictional character with a fiery passion because he is every ‘calm down, you’re being too sensitive’ man rolled into one obnoxious baby jerk",,Twitter for iPhone
119,THL,"London, England","Is it wrong to like dogs more than People?🐶🐕🇫🇷🇬🇧 Owner of a jack and a schnaujack. Attention!! Je n'aime pas les cons. Don't like EU.


BAN ANIMAL CRUELTY",False,2022-03-15 11:18:37,"@LBC Ah yes, let's all pray for the EU reps for their efforts in achieving nothing and of course going back home by private jets costing 50 millions... https://t.co/zaxbx8uEir",,Twitter for Android
120,Mike O'Brien🏴󠁧󠁢󠁷󠁬󠁳󠁿💙 #WalesCarersRegister,"Barry, Wales","Willing to pester governments for better support, services and recognition of #UnpaidCarers and those they care for. DM's are open.",False,2022-03-15 11:18:37,@speyquine @Carer49 Imodium doing the trick at the moment. Got some fluids and small amount of food inside of her and now she's sleeping again.,,Twitter Web App
121,Soapy,,sailor and wba fan. meteorologist and oceanographic specialist. Dad. anything else just ask !!! keeping the world safe since 95#livingthedreamservingthequeen,False,2022-03-15 11:18:37,@notasborednow I only use their powder . I have @pureprotein bars to nibble on during day,,Twitter for iPhone
122,KC Yaya,,propagande de Hantera 🏴‍☠️ #KCORP Hater numéro 1 de one pièce d’après les rumeurs ! @karminecorp,False,2022-03-15 11:18:37,@Zandiow @KC_Cargoohio Sadge :(,,Twitter for iPhone
123,NonameHuabe,,"-Warning-
Buat Yg Lagi Cari Airdrop Fress Dan wort it di garap

https://t.co/cURVNQZJI3

Dijamin Dan Pasti Lnding
#KauMlsKauMiskin",False,2022-03-15 11:18:37,"@kucoincom @fanzDAO This project is looks so innovative and impactful, happy to take participate in such huge project. You guys are very hard working and I am pretty sure you will reach to the Moon very 
#KuCoinNFTMarketplace

0x096E97170D416f701DabeFAc7F2CFaC8C32ccC0D",,Twitter Web App
124,Cossack of Ukraine,,#NFT crypto-investor #cripta NFT in support of Ukraine! Part of the proceeds will go to support in Ukraine!💙💛🇺🇦,False,2022-03-15 11:18:37,@khoshy @SkulltoonsNFT I don't understand #NFT well and I don't know what to do. Maybe you can tell me something?,['NFT'],Twitter for iPhone
125,zaeya ♡'s meo,she/her RCBYF,@CH0NGYUM,False,2022-03-15 11:18:37,Cannon https://t.co/bSMAHyTh0x,,Twitter for Android
126,Marina Canale 💥,,NFT Specialist and Crypto Investor. Let's talk business 📩 #nft #ethereum #bitcoin #investor #crypto #sol,False,2022-03-15 11:18:37,@Meta_Xeno Awesome project @Meta_Xeno 📊 could you contact me please I have an excellent offer 🌐,,Twitter Web App
127,Apostle of Jesus!,Heaven bound,Apostle of our Lord Jesus the Christ and Father God. Running the race with my eyes on Heaven. Blessed with His Holy Spirit. Born Again! the old man is dead,False,2022-03-15 11:18:37,"But I warned them and said, “Why do you spend the night by the wall? If you do this again, I will arrest you.” From that time on they no longer came on the Sabbath.
Nehemiah 13:21 NIV

https://t.co/Xy6YsMeTaF",,Twitter for Android
128,:v,In Your Walls,Become Ungovernable,False,2022-03-15 11:18:37,@FE_Heroes_EN I hope all of your summons are very unpleasant,,Twitter for iPhone
129,Horse Racing Fan,,Here For Handicapping Horses And Sharing My Thoughts,False,2022-03-15 11:18:37,@BetfairRacing Honeysuckle,,Twitter for Android
130,David (від’їдь! 🇺🇦),,"Well my pad is very messy, and there’s whiskers on my chin. I’m all hung up on music and I always play to win.",False,2022-03-15 11:18:37,"@stephenkb @Matt_Severn @edwest I can see the argument but I don’t know, if someone had fired nuclear weapons at Britain the retaliatory consequences should be nothing less than the end of that aggressors civilisation.",,Twitter for iPhone
131,Forbes India,India,"Bringing you the best conversations on Indian and international business, in alliance with @Forbes. Run by our journalists. Read more at https://t.co/OUv9XfLIMG",True,2022-03-15 11:18:37,"Amid NFT boom, artists worry about climate costs

https://t.co/wznnQiY4jT",,TweetDeck
132,🌼 cassiopeyahh : ayato,she/her,welcome to my fortress of gambling addiction jk // draws sometimes / yu peng chen music enthusiast / confusedt 24/7,False,2022-03-15 11:18:37,paint me like one of your french girlz https://t.co/wbQqh7Rez1,,Twitter for iPad
133,👅,,one day at a time,False,2022-03-15 11:18:37,U make me highblood,,Twitter for iPhone
134,shan🧜‍♂️,any pronouns | 19,peacemaker is my bf (confirmed by john cena),False,2022-03-15 11:18:37,no because i would be FLAMED if i shared mine https://t.co/ZVkmYmNbn9,,Twitter for iPhone
135,🐶 Solomon,🇺🇸 ,"CW:
39
2521
Rookie Cops
All of Us Are Dead 🔁
Juvenile Justice",False,2022-03-15 11:18:37,"Romon-a, you spent so much time in the gym I can't see your muscles in this photoshoot. 🤭 I wonder if he had to lose the muscles for the high school role. ?? #LOMON #ThirdPersonRevenge #WKorea",,Twitter for Android
136,cam 🌙 DIA . JINJIIN DAY !,astro&bill!e,tsuki y yo comiendo un heladito mirando al mar   https://t.co/CTCvMlvGSV,False,2022-03-15 11:18:37,WHO ARE YOU LOOKING FOR,,Twitter Web App
137,Nahid Alaei,"London, UK","An Award Winning British SME Director. Enabling Excellence. A kind hearted Londoner! Interested in the UK/EU Politics, Economy.RTs are RTs. Also @ MediaWizz",False,2022-03-15 11:18:37,Robert Plant reflects on Led Zeppelin's rock'n'roll excess https://t.co/xlhFpG4ikI,,Twitter for iPad
138,anthony ramos lyrics,,"anthony ramos lyrics every 30 minutes, including unreleased songs! (no hamilton.)",False,2022-03-15 11:18:37,"I was told that a life has no price, you see
but the hate in your eyes put a price on me",,"Cheap Bots, Done Quick!"
139,Edgar J Prieto F,Caracas - Venezuela,"Vida, Musica, Running",False,2022-03-15 11:18:37,"@Mikehomeseller @HoffmanEnrique @CateDailyBoom @jesusrodriguez5 @AnnieKeatingNYC
#Mar15
Albums

1975 That's the Way of the World • Earth, Wind &amp; Fire
1976 Destroyer • Kiss
1977 Islands • The Band
1979 Livin’ Inside Your Love • George Benson
1982 Asia • Asia https://t.co/Hl4hmBkciA",['Mar15'],Twitter Web App
140,Just another Bond fanatic,"Scotland, United Kingdom","A James Bond social page where Bond fans all over the world can hopefully connect with one and other, and share any news! and hopefully just chat about Bond.",False,2022-03-15 11:18:37,What is the better film and why?,,Twitter for iPhone
141,dan,,,False,2022-03-15 11:18:37,@CailinasEirinn @Travisdhanraj BlaBlaBla lier,,Twitter Web App
142,Ryan Stephens,Wales,"Love my family, my dogs, despise left wing politics. Rugby, metal🤟🤟 & Brexit",False,2022-03-15 11:18:37,@Anna_Soubry Haven’t those poor people been through enough than to end up in your house?,,Twitter Web App
143,alvi syahri,,,False,2022-03-15 11:18:37,"@nya_marisa ...huh, apparently not.",,Twitter Web App
144,BAYC2852.eth aka Chris Day 🍌,"London, England","DaCrazyBoredApe
BAYC #2852 
Banner: Rainy Night In London by Eponym AI
All Things Web3",False,2022-03-15 11:18:37,@ogallanoby Yes! Lfg ! CFC 🤝 BAYC,,Twitter for Android
145,mike,N/A,Financial and Intelligence analysis,False,2022-03-15 11:18:37,"@OMARSHAHZAD @Reuters I am a citizen of the world who have noticed how sentiments have been used to blackmail. I have always seen Pakistan as the aggressors due to disinformation campaigns... But since the Ukrainian war started everything is now clear, India claiming victims are no victims",,Twitter for Android
146,javaid khan,,,False,2022-03-15 11:18:37,@aajtak @iSamarthS Two great patriots...,,Twitter Web App
147,Joshin Raghubar,,"Entrepreneur @iKineo @myadbot @exploresideways. Investor @invesvenox @Zarp_cash Yale @WorldFellows, @AliLeadership, Chair @Cape_IT",False,2022-03-15 11:18:37,@Nkanyiso_ngqulu Rather look at @KenaHealth instead,,Twitter for iPhone
148,©️Wander ฿ooi,"Johannesburg, South Africa",Co-Founder & Music Producer,False,2022-03-15 11:18:37,@MrSAAerobics Please follow @HelpOneHelper for a quick follow back.🙏,,Twitter for Android
149,bell 🇺🇦,Somewhere in Missouri,furry The Weeknd fan n shit. Lifeline/Horizon main. bad at every game. banner by @ThatRiolaGuy NSFW DNI. soft block to unfollow,False,2022-03-15 11:18:37,@CorriCoral @Robtguyman I didnt realize this tweet was 2 months old but idc,,Twitter for Android
150,Audrey Seawood 🌿🌊✡ DMs ok😼,"Oklahoma, USA",F bombs will drop. BLM .,False,2022-03-15 11:18:37,@Karen93599726 so nice!!!  but I am not crying!!  wishing you a lifetime of happiness!!!!,,Twitter Web App
151,saveVideo,Germany,"Mention me in a tweet containing a video and i will help you download it(EN) | Erwähne mich in einem Tweet mit einem Video und ich würde dir helfen, es u/laden",False,2022-03-15 11:18:37,"@LordLuffung Hey your request is ready at https://t.co/SFI1ya5fLq I might not respond always, So Always check this link when you request for a new video Cc @LordLuffung",,save_Video
152,Cee | 𝙔𝙐𝙏𝘼 🦋🌷,20+ | 🇵🇭,"YUTAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA

T&C: https://t.co/l2cQHk8N8a. 
FB: #nayutadakimasu",False,2022-03-15 11:18:37,"#nytdkmsubentables ♡

Mark and Chenle Universe PC
ㅡ 600php + sf 
ㅡ condi: https://t.co/oySISrCRuC (check highlights!) 
ㅡ t&amp;c: https://t.co/f27nlS70KT
ㅡ payo (prio)/1 week reservation 
ㅡ mine thru dm/replies

🏷️wts ph lfb mark beret chenle uv dream https://t.co/Vajo30dHUG",['nytdkmsubentables'],Twitter Web App
153,Hemanth Shaiva 2.0 🦁,,"Sachin - Kiccha - Rohit - Messi 💙

Do watch Vikrant Rona Glimpse before stalking my account

 https://t.co/gCtdIkik8x",False,2022-03-15 11:18:37,@Sharath_HB20 Due to corona academic year calendar yella change agide but even sem admele 1 month mele time sigatte chill 🙌,,Twitter for Android
154,kay,haechan's,"kay minor, if you're a mdni user free to bub. https://t.co/thh7adHjYN",False,2022-03-15 11:18:37,@moonareas makazi,,Twitter for Android
155,Mike,,"Delighted to have left the EU - dislikes snowflakes, the wokerati and the Marxist BBC. 🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿",False,2022-03-15 11:18:37,On the back burner @BBCNews - they are too busy revelling in the war in Ukraine - but the hypocritical comrades at the BBC will soon be back on the case. https://t.co/PaRJ1fJYK1,,Twitter for iPhone
156,Katie J💀☔️🔮,"Nashville, TN ",Living in the Twittersphere of Crypto & NFTs🚀👽(she/her) NFT collector/NFT artist. mod @thecryptonerdz #FLS #BB #PA #FaMorie #BaddieBabes,False,2022-03-15 11:18:37,"@NFT1nsight Gm, Insight☕️💛🌼one of my normie frens reached out wanting to learn about NFTs. These kinds of messages make me ridiculously happy💃🏻🚀💃🏻🚀💃🏻🚀",,Twitter for iPad
157,Cracknis Everlean,"Brooklyn, NY","the bootleg version of your favorite avant garde artist, revolutionary for the outcasts and people who know better and wish that it mattered more 🫒",False,2022-03-15 11:18:37,@StalinistArmy https://t.co/ae6xvLceXw maybe it will lead to socialism....,,Twitter Web App
158,Debsjj,Australia,Truth seeker. They lie about everything. We are indoctrinated from birth.,False,2022-03-15 11:18:37,"@LibbyMettam Libby you state the obvious. We need you guys to be strong and get the dictator and his mandates removed 
Maybe it all comes from having a weak P M…….",,Twitter for iPhone
159,saveVideo,Germany,"Mention me in a tweet containing a video and i will help you download it(EN) | Erwähne mich in einem Tweet mit einem Video und ich würde dir helfen, es u/laden",False,2022-03-15 11:18:37,"@Romeo_K11 Ding! Dong!! 🔔🔔 go to https://t.co/MjiSWgufhU to download your video. I might not always respond, Please do check this link when you request for a new video Cc @Romeo_K11",,save_Video
160,Nuno Faia,,,False,2022-03-15 11:18:37,Do you remember when you joined Twitter? I do! #MyTwitterAnniversary https://t.co/0W8sHHU6tK,['MyTwitterAnniversary'],Twitter for Android
161,Kristine Schachinger,,"Digital Strategist & SEO Consultant, Speaker @SMX @Pubcon @Ungagged @SXSW Writer @SEngineLand @SEJournal. ABD on a PhD. Reports fake accounts/bots.",False,2022-03-15 11:18:37,@PeterMindenhall @SamUnderwoodUK Yes though I wouldn't make that a deal-breaker because a lot of companies don't even know how to access their logs.,,Twitter Web App
162,Donlad software expert,,I can help you recover your hack account,False,2022-03-15 11:18:37,@DeonFialkovSA @instagram Hello I can help you recover your hack account,,Twitter for iPhone
163,m ph o m ok o e n a,"New York, USA",🅿️ushin' life day by day.,False,2022-03-15 11:18:37,"@blxckie___  
Listening to your music all day , everyday ❤️🔥I must say you have a great voice .😭🔥",,Twitter for Android
164,𝚛𝚒𝚒,exoplanet,"FAN ACCOUNT OF @weareoneEXO. ""𝐢𝐟 𝐲𝐨𝐮 𝐟𝐢𝐧𝐝 𝐭𝐡𝐞 𝐰𝐚𝐢𝐭 𝐞𝐧𝐣𝐨𝐲𝐚𝐛𝐥𝐞, 𝐭𝐡𝐞𝐧 𝐢𝐭'𝐬 𝐜𝐚𝐥𝐥𝐞𝐝 𝐥𝐨𝐯𝐞"" — ᴋɪᴍ ᴊᴜɴᴍʏᴇᴏɴ",False,2022-03-15 11:18:37,CANT WAIT!!! https://t.co/LutMvHma63,,Twitter for iPhone
165,Sewe Saldanha,"Mombasa, Kenya",I keep pet mountain lions and snow leopards! I eat bamboo shoots and cassava fortified with cyanide for supper! I swim 30 nautical miles each morning to work!,False,2022-03-15 11:18:37,@irenewamaru But I like to believe that she was just being a wise mother. https://t.co/jHosvDOegZ,,Twitter for Android
166,☻,,,False,2022-03-15 11:18:37,"So my parents, who were on a waiting list, got a call in the middle of the night asking, “We’ve got an unexpected baby boy.",,twittbot.net
